accuracy,loss,val_accuracy,val_loss
0.40083858370780945,6.602952480316162,0.48727983236312866,18.369821548461914
0.41299790143966675,1.2107728719711304,0.48727983236312866,8.082472801208496
0.3907756805419922,1.1916354894638062,0.48727983236312866,2.575169324874878
0.4050314426422119,1.1597065925598145,0.48727983236312866,1.1032792329788208
0.42431867122650146,1.121445655822754,0.48727983236312866,1.0389991998672485
0.4293501079082489,1.1018352508544922,0.48727983236312866,1.0558063983917236
0.4348008334636688,1.0926477909088135,0.48727983236312866,1.0457106828689575
0.43731656670570374,1.0781948566436768,0.48727983236312866,1.0575793981552124
0.4377358555793762,1.0787172317504883,0.48727983236312866,1.0556167364120483
0.4444444477558136,1.070349097251892,0.48727983236312866,1.0378063917160034
