accuracy,loss,val_accuracy,val_loss
0.5118367075920105,3.482316732406616,0.4122137427330017,5.953453540802002
0.5265306234359741,1.163744568824768,0.5877862572669983,5.221471309661865
0.5346938967704773,1.0139186382293701,0.5877862572669983,48.203346252441406
0.5118367075920105,0.9141610264778137,0.5877862572669983,28.808622360229492
0.5289795994758606,0.8369136452674866,0.5877862572669983,72.50605010986328
0.5379591584205627,0.7646510004997253,0.5877862572669983,69.87638854980469
0.5551020503044128,0.7492836117744446,0.5877862572669983,42.267478942871094
0.5518367290496826,0.7233060002326965,0.5877862572669983,6.0081400871276855
0.5689796209335327,0.7149307131767273,0.5877862572669983,0.6638967394828796
0.5795918107032776,0.6939656734466553,0.4122137427330017,14.924261093139648
